grid_id,dist_ranger,dist_salt,dist_vill,dist_str,slope_var,ndvi_cv
2289,10198,0,24166.1,3162.28,33.513,0.132
2290,10049.9,1000,23259.4,2236.07,13.846,0.124
2291,10000,2000,22360.7,1414.21,3.03,0.1
2292,10049.9,1414.21,21470.9,1000,5.897,0.107
2293,10198,1000,20591.3,0,3.116,0.111
2294,10198,0,19723.1,0,3.769,0.117
2295,9219.54,1000,18868,1000,4.998,0.111
2296,8246.21,1000,18027.8,2000,14.45,0.114
2297,7280.11,1414.21,17204.7,2828.43,14.124,0.111
2298,6324.56,2000,16401.2,3605.55,29.033,0.102
2299,5385.17,2236.07,15620.5,3000,44.488,0.063
2300,4472.14,2828.43,14866.1,2000,29.031,0.07
2301,3605.55,3162.28,14142.1,1000,36.257,0.091
2302,2828.43,3000,13453.6,0,39.338,0.123
2303,2236.07,2236.07,12806.2,0,36.538,0.134
2304,2000,1414.21,12206.6,1000,16.186,0.109
2305,2236.07,1000,11661.9,1000,15.088,0.124
2306,2828.43,0,11180.3,0,2.127,0.144
2307,3605.55,1000,10770.3,0,2.379,0.134
2308,4472.14,1000,10198,1000,1.454,0.161
2309,5385.17,1000,9219.54,0,1.341,0.172
2310,5830.95,0,8246.21,1000,1.701,0.183
2311,5000,0,7280.11,0,11.24,0.171
2312,4242.64,0,6324.56,1000,8.793,0.173
2313,3605.55,1000,5385.17,0,4.632,0.181
2314,13038.4,4000,33241.5,0,22.542,0.042
2315,13000,3605.55,32280,1000,18.861,0.027
2316,13038.4,3162.28,31320.9,1000,28.902,0.038
2317,13152.9,3000,30364.5,1414.21,15.941,0.045
2318,13341.7,3162.28,29410.9,2236.07,35.861,0.058
2319,13038.4,3605.55,28460.5,3162.28,31.799,0.041
2320,12530,3162.28,27513.6,4123.11,39.973,0.038
2321,12083,2828.43,26570.7,5000,31.575,0.059
2322,11704.7,2236.07,25632,5385.17,54.769,0.1
2323,11401.8,1414.21,24698.2,4472.14,37.401,0.102
2324,11180.3,1000,23769.7,3605.55,23.42,0.109
2325,11045.4,1414.21,22847.3,2828.43,21.41,0.131
2326,11000,1000,21931.7,2000,3.608,0.092
2327,11045.4,1000,21023.8,1000,2.57,0.089
2328,11180.3,0,20124.6,0,2.611,0.104
2329,10440.3,1000,19235.4,0,6.187,0.101
2330,9486.83,0,18357.6,1000,8.934,0.1
2331,8544,0,17492.9,1414.21,12.399,0.113
2332,7615.77,1000,16643.3,2236.07,7.097,0.112
2333,6708.2,1000,15811.4,3162.28,35.521,0.084
2334,5830.95,1414.21,15000,3000,33.854,0.057
2335,5000,2236.07,14212.7,2000,21.281,0.051
2336,4242.64,2236.07,13453.6,1000,18.342,0.096
2337,3605.55,2000,12727.9,0,37.191,0.118
2338,3162.28,2000,12041.6,0,36.806,0.115
2339,3000,1000,11401.8,1000,34.953,0.117
2340,3162.28,0,10816.7,0,28.688,0.13
2341,3605.55,1000,10295.6,0,41.537,0.132
2342,4000,0,9848.86,0,1.539,0.144
2343,4123.11,1000,9486.83,0,2.158,0.165
2344,4472.14,0,9055.38,0,1.66,0.152
2345,5000,1000,8062.26,0,1.741,0.167
2346,4472.14,1000,7071.07,0,1.094,0.147
2347,3605.55,1000,6082.76,0,1.428,0.16
2348,2828.43,1000,5099.02,0,2.052,0.201
2349,14035.7,3000,32984.8,0,21.411,0.036
2350,14000,3162.28,32015.6,0,37.943,0.03
2351,14035.7,3605.55,31048.3,0,18.334,0.044
2352,14142.1,4000,30083.2,1000,28.327,0.052
2353,14317.8,4123.11,29120.4,2000,47.108,0.055
2354,13892.4,4123.11,28160.3,3000,36.817,0.038
2355,13416.4,3162.28,27202.9,4000,63.482,0.048
2356,13000,2236.07,26248.8,5000,73.76,0.077
2357,12649.1,1414.21,25298.2,5830.95,46.634,0.099
2358,12369.3,1000,24351.6,5000,22.132,0.09
2359,12165.5,1414.21,23409.4,4123.11,39.463,0.103
2360,12041.6,1000,22472.2,3162.28,11.21,0.113
2361,12000,0,21540.7,2236.07,3.633,0.091
2362,11401.8,0,20615.5,1414.21,2.843,0.097
2363,10816.7,1000,19697.7,1000,8.505,0.103
2364,10295.6,1000,18788.3,0,13.653,0.105
2365,9848.86,0,17888.5,0,14.909,0.137
2366,8944.27,1000,17000,1000,12.494,0.138
2367,8062.26,1000,16124.5,2000,5.714,0.108
2368,7211.1,0,15264.3,3000,29.566,0.059
2369,6403.12,1000,14422.2,3000,40.088,0.05
2370,5656.85,2000,13601.5,2000,37.277,0.036
2371,5000,1414.21,12806.2,1000,29.353,0.081
2372,4472.14,1000,12041.6,0,28.166,0.09
2373,4123.11,1414.21,11313.7,1000,24.653,0.11
2374,4000,1414.21,10630.1,1000,28.132,0.122
2375,3605.55,1000,10000,1000,53.241,0.132
2376,3162.28,1000,9433.98,1000,62.12,0.122
2377,3000,0,8944.27,0,1.227,0.142
2378,3162.28,1000,8544,0,3.231,0.157
2379,3605.55,0,8246.21,0,1.255,0.144
2380,4242.64,0,8000,0,1.151,0.16
2381,4123.11,1000,7000,0,1.396,0.167
2382,3162.28,0,6000,0,1.408,0.221
2383,2236.07,1000,5000,0,1.433,0.231
2384,1414.21,1000,4000,0,1.098,0.217
2385,15033.3,2000,32756.7,0,29.595,0.04
2386,15000,2236.07,31780.5,0,28.53,0.035
2387,15033.3,2828.43,30805.8,1000,25.742,0.038
2388,15132.7,3605.55,29832.9,1414.21,28.446,0.042
2389,15264.3,4472.14,28861.7,2236.07,56.455,0.042
2390,14764.8,3605.55,27892.7,3162.28,36.527,0.031
2391,14317.8,2828.43,26925.8,4123.11,40.15,0.051
2392,13928.4,2000,25961.5,5099.02,72.873,0.065
2393,13601.5,1000,25000,6000,27.526,0.072
2394,13341.7,0,24041.6,5000,40.15,0.097
2395,12806.2,1000,23086.8,4000,18.385,0.111
2396,12041.6,1000,22135.9,3000,13.06,0.129
2397,11313.7,0,21189.6,2000,4.913,0.115
2398,10630.1,0,20248.5,1000,2.904,0.092
2399,10000,1000,19313.2,0,9.302,0.101
2400,9433.98,1414.21,18384.8,0,11.451,0.151
2401,8944.27,1000,17464.2,1000,9.856,0.143
2402,8544,1414.21,16552.9,1414.21,6.859,0.128
2403,8246.21,1414.21,15652.5,2236.07,9.554,0.097
2404,7810.25,1000,14764.8,3162.28,8.493,0.059
2405,7071.07,1414.21,13892.4,3162.28,40.216,0.052
2406,6403.12,2000,13038.4,2236.07,52.282,0.035
2407,5830.95,1000,12206.6,1414.21,38.508,0.054
2408,5385.17,0,11401.8,1000,24.564,0.101
2409,4472.14,1000,10630.1,1000,30.182,0.106
2410,3605.55,2000,9899.5,0,43.969,0.115
2411,2828.43,2000,9219.54,0,61.409,0.117
2412,2236.07,1414.21,8602.33,0,93.466,0.122
2413,2000,1000,8062.26,0,1.901,0.135
2414,2236.07,1000,7615.77,0,1.994,0.143
2415,2828.43,0,7280.11,0,1.925,0.127
2416,3605.55,1000,7071.07,0,1.612,0.15
2417,4000,1414.21,7000,0,1.467,0.154
2418,3000,1000,6082.76,0,2.28,0.186
2419,2000,0,5099.02,0,3.528,0.19
2420,1000,0,4123.11,0,1.547,0.174
2421,16031.2,1414.21,33541,0,28.144,0.029
2422,16000,1000,32557.6,0,44.088,0.031
2423,16000,1414.21,31575.3,1000,29.324,0.028
2424,16031.2,2236.07,30594.1,1414.21,18.491,0.035
2425,15620.5,3162.28,29614.2,2236.07,32.89,0.031
2426,15000,4123.11,28635.6,2828.43,51.22,0.04
2427,14422.2,3162.28,27658.6,3605.55,43.997,0.038
2428,13892.4,2236.07,26683.3,4472.14,42.61,0.049
2429,13416.4,1414.21,25709.9,5385.17,51.816,0.048
2430,13000,1000,24738.6,6000,34.961,0.071
2431,12649.1,0,23769.7,5000,38.702,0.096
2432,12206.6,1000,22803.5,4000,24.416,0.093
2433,11401.8,0,21840.3,3000,22.352,0.108
2434,10630.1,1000,20880.6,2000,4.899,0.095
2435,9899.5,1000,19924.9,1000,24.025,0.096
2436,9219.54,1414.21,18973.7,0,8.437,0.115
2437,8602.33,1000,18027.8,0,10.697,0.126
2438,8062.26,0,17088,1000,10.377,0.118
2439,7615.77,1000,16155.5,2000,7.252,0.111
2440,7280.11,2000,15231.5,2828.43,16.671,0.118
2441,7071.07,2000,14317.8,3605.55,17.153,0.06
2442,7000,2236.07,13416.4,3605.55,53.341,0.057
2443,7071.07,2236.07,12530,2828.43,41.165,0.044
2444,6082.76,1414.21,11661.9,2236.07,27.377,0.058
2445,5099.02,1000,10816.7,2000,51.357,0.08
2446,4123.11,1414.21,10000,1414.21,43.651,0.104
2447,3162.28,2236.07,9219.54,1000,30.475,0.122
2448,2236.07,2828.43,8485.28,1000,33.028,0.114
2449,1414.21,2236.07,7810.25,0,88.303,0.106
2450,1000,2000,7211.1,0,1.363,0.133
2451,1414.21,1414.21,6708.2,0,2.38,0.143
2452,2236.07,1000,6324.56,1000,1.747,0.151
2453,3162.28,1414.21,6082.76,0,1.462,0.163
2454,4123.11,1000,6000,0,1.252,0.151
2455,3162.28,0,6000,0,2.96,0.173
2456,2236.07,1000,5000,0,2.259,0.231
2457,15033.3,1000,33376.6,0,34.999,0.024
2458,15000,0,32388.3,0,29.23,0.032
2459,15033.3,1000,31400.6,1000,24.097,0.027
2460,15132.7,2000,30413.8,2000,20.617,0.043
2461,14866.1,3000,29427.9,2828.43,21.108,0.043
2462,14212.7,4000,28442.9,3605.55,23.838,0.042
2463,13601.5,3000,27459.1,4242.64,32.441,0.044
2464,13038.4,2000,26476.4,5000,30.002,0.033
2465,12530,1000,25495.1,5830.95,47.342,0.058
2466,12083,0,24515.3,6082.76,61.15,0.065
2467,11704.7,0,23537.2,5099.02,18.754,0.073
2468,11401.8,1000,22561,4123.11,29.77,0.078
2469,10816.7,1000,21587,3162.28,32.66,0.094
2470,10000,0,20615.5,2236.07,4.992,0.09
2471,9219.54,1000,19646.9,1414.21,17.9,0.103
2472,8485.28,1414.21,18681.5,1000,9.426,0.121
2473,7810.25,1000,17720,0,11.728,0.117
2474,7211.1,0,16763.1,1000,12.304,0.116
2475,6708.2,1000,15811.4,2000,16.614,0.115
2476,6324.56,1414.21,14866.1,2828.43,22.745,0.1
2477,6082.76,2000,13928.4,3605.55,34.923,0.065
2478,6000,2236.07,13000,3162.28,22.444,0.067
2479,6082.76,2828.43,12083,2236.07,24.809,0.066
2480,6000,2236.07,11180.3,1414.21,25.492,0.063
2481,5000,2000,10295.6,1000,35.372,0.078
2482,4000,2000,9433.98,1414.21,40.9,0.101
2483,3000,2236.07,8602.33,2000,53.693,0.116
2484,2000,2236.07,7810.25,1000,158.074,0.135
2485,1000,2000,7071.07,0,36.711,0.1
2486,0,2236.07,6403.12,0,2.901,0.146
2487,1000,1414.21,5830.95,0,1.759,0.192
2488,2000,1000,5385.17,1000,1.807,0.188
2489,3000,1000,5099.02,0,1.479,0.175
2490,4000,1414.21,5000,0,2.139,0.188
2491,3605.55,1000,5099.02,1000,4.915,0.258
2492,14035.7,1414.21,33241.5,0,23.003,0.021
2493,14000,1000,32249,0,23.909,0.031
2494,14035.7,1414.21,31257,1000,30.047,0.033
2495,14142.1,2236.07,30265.5,2000,28.749,0.035
2496,14142.1,3162.28,29274.6,3000,17.434,0.031
2497,13453.6,4000,28284.3,4000,35.305,0.036
2498,12806.2,3162.28,27294.7,5000,16.469,0.034
2499,12206.6,2236.07,26305.9,5656.85,35.647,0.043
2500,11661.9,1414.21,25318,6403.12,35.254,0.044
2501,11180.3,1000,24331.1,6000,30.333,0.046
2502,10770.3,1000,23345.2,5000,27.318,0.045
2503,10440.3,1000,22360.7,4000,23.833,0.057
2504,10198,1414.21,21377.6,3000,23.296,0.1
2505,9433.98,1000,20396.1,2000,11.309,0.086
2506,8602.33,1414.21,19416.5,1000,9.693,0.088
2507,7810.25,1000,18439.1,0,8.342,0.095
2508,7071.07,0,17464.2,0,10.377,0.099
2509,6403.12,1000,16492.4,1000,4.652,0.109
2510,5830.95,0,15524.2,1414.21,29.27,0.102
2511,5385.17,1000,14560.2,2236.07,5.664,0.096
2512,5099.02,1000,13601.5,3162.28,6.37,0.09
2513,5000,1414.21,12649.1,3000,15.936,0.064
2514,5099.02,2236.07,11704.7,2000,26.073,0.067
2515,5385.17,2236.07,10770.3,1000,34.412,0.062
2516,5099.02,1414.21,9848.86,0,33.921,0.069
2517,4123.11,1000,8944.27,1000,51.332,0.103
2518,3162.28,1414.21,8062.26,2000,23.636,0.098
2519,2236.07,1414.21,7211.1,1000,92.78,0.14
2520,1414.21,1000,6403.12,0,42.385,0.139
2521,1000,1414.21,5656.85,0,15.18,0.169
2522,1414.21,1000,5000,0,38.348,0.22
2523,2236.07,0,4472.14,1000,17.247,0.222
2524,3162.28,0,4123.11,0,29.774,0.224
2525,4123.11,1000,4000,1000,52.164,0.256
2526,13000,2000,32140.3,0,16.74,0.033
2527,13038.4,2236.07,31144.8,1000,19.959,0.035
2528,13152.9,2828.43,30149.6,2000,25.678,0.024
2529,13341.7,3162.28,29154.8,3000,34.616,0.026
2530,12727.9,3000,28160.3,4000,18.192,0.035
2531,12041.6,3162.28,27166.2,5000,16.523,0.026
2532,11401.8,2828.43,26172.5,6000,25.623,0.03
2533,10816.7,2236.07,25179.4,7000,32.579,0.041
2534,10295.6,2000,24186.8,6000,24.307,0.04
2535,9848.86,1000,23194.8,5000,25.253,0.047
2536,9486.83,0,22203.6,4000,28.415,0.051
2537,9219.54,1000,21213.2,3000,28.832,0.067
2538,8944.27,0,20223.7,2000,9.015,0.077
2539,8062.26,1000,19235.4,1000,6.858,0.09
2540,7211.1,1414.21,18248.3,0,5.748,0.085
2541,6403.12,1000,17262.7,0,9.892,0.083
2542,5656.85,1414.21,16278.8,0,9.692,0.095
2543,5000,1000,15297.1,1000,6.093,0.087
2544,4472.14,1000,14317.8,2000,8.193,0.092
2545,4123.11,0,13341.7,3000,11.333,0.07
2546,4000,1000,12369.3,3000,16.582,0.069
2547,4123.11,2000,11401.8,2000,25.898,0.078
2548,4472.14,1414.21,10440.3,1000,36.451,0.09
2549,5000,1000,9486.83,0,25.088,0.084
2550,4472.14,0,8544,1000,15.731,0.099
2551,3605.55,1000,7615.77,1414.21,62.138,0.123
2552,2828.43,1000,6708.2,1000,74.167,0.135
2553,2236.07,0,5830.95,0,45.872,0.149
2554,2000,1000,5000,0,66.194,0.144
2555,2236.07,0,4242.64,0,41.342,0.181
2556,2828.43,0,3605.55,0,28.127,0.229
2557,3605.55,1000,3162.28,0,39.147,0.216
2558,4472.14,0,3000,1000,14.607,0.228
2559,12041.6,3162.28,33060.6,0,31.369,0.028
2560,12000,3000,32062.4,0,16.772,0.044
2561,12041.6,3162.28,31064.4,1000,23.185,0.042
2562,12165.5,2828.43,30066.6,2000,29.58,0.034
2563,12369.3,2236.07,29068.9,3000,37.894,0.034
2564,12041.6,2000,28071.3,4000,25.245,0.037
2565,11313.7,2236.07,27074,5000,16.737,0.027
2566,10630.1,2828.43,26076.8,6000,25.696,0.035
2567,10000,3162.28,25079.9,7000,35.483,0.041
2568,9433.98,2236.07,24083.2,6082.76,32.082,0.039
2569,8944.27,1414.21,23086.8,5099.02,17.114,0.035
2570,8544,1000,22090.7,4123.11,22.233,0.053
2571,8246.21,0,21095,3162.28,31.923,0.065
2572,8062.26,1000,20099.8,2236.07,50.377,0.08
2573,7615.77,1414.21,19105,1414.21,26.995,0.1
2574,6708.2,1000,18110.8,1000,4.522,0.09
2575,5830.95,1000,17117.2,0,9.964,0.091
2576,5000,1414.21,16124.5,1000,4.286,0.086
2577,4242.64,2000,15132.7,1414.21,3.075,0.082
2578,3605.55,1000,14142.1,2236.07,4.544,0.082
2579,3162.28,0,13152.9,2000,25.313,0.082
2580,3000,1000,12165.5,2236.07,40.484,0.074
2581,3162.28,2000,11180.3,2000,47.048,0.068
2582,3605.55,1000,10198,1000,40.315,0.097
2583,4242.64,0,9219.54,0,34.354,0.118
2584,5000,1000,8246.21,0,19.033,0.131
2585,4242.64,1414.21,7280.11,1000,40.399,0.133
2586,3605.55,1414.21,6324.56,1000,52.35,0.15
2587,3162.28,1000,5385.17,0,44,0.144
2588,3000,0,4472.14,0,30.413,0.146
2589,3162.28,1000,3605.55,1000,47.857,0.174
2590,3000,1000,2828.43,1000,39.73,0.187
2591,3162.28,0,2236.07,1000,60.698,0.198
2592,11045.4,4123.11,33015.1,0,31.31,0.039
2593,11000,4000,32015.6,0,20.284,0.042
2594,11045.4,3162.28,31016.1,1000,32.594,0.031
2595,11180.3,2236.07,30016.7,2000,33.704,0.034
2596,11401.8,1414.21,29017.2,3000,27.099,0.034
2597,11401.8,1000,28017.9,4000,21.822,0.038
2598,10630.1,1414.21,27018.5,5000,29.57,0.04
2599,9899.5,2236.07,26019.2,6000,17.056,0.036
2600,9219.54,3162.28,25020,7000,38.549,0.034
2601,8602.33,2828.43,24020.8,6082.76,49.534,0.04
2602,8062.26,2236.07,23021.7,5099.02,51.535,0.041
2603,7615.77,1414.21,22022.7,4123.11,23.192,0.05
2604,7280.11,1000,21023.8,3162.28,23.491,0.062
2605,7071.07,0,20025,2236.07,46.328,0.061
2606,7000,1000,19026.3,1414.21,31.442,0.103
2607,6324.56,0,18027.8,1000,24.621,0.1
2608,5385.17,0,17029.4,0,8.447,0.096
2609,4472.14,1000,16031.2,0,3.664,0.093
2610,3605.55,1000,15033.3,1000,4.946,0.09
2611,2828.43,1000,14035.7,1414.21,5.241,0.099
2612,2236.07,0,13038.4,1000,27.523,0.103
2613,2000,1000,12041.6,1414.21,38.744,0.091
2614,2236.07,2000,11045.4,1000,61.631,0.102
2615,2828.43,1414.21,10049.9,1000,21.559,0.142
2616,3605.55,1000,9055.38,0,20.125,0.16
2617,4472.14,1414.21,8062.26,0,6.684,0.151
2618,5000,2236.07,7071.07,0,78.469,0.134
2619,4472.14,2236.07,6082.76,0,93.1,0.141
2620,3605.55,1414.21,5099.02,0,66.526,0.152
2621,2828.43,1000,4123.11,1000,28.411,0.161
2622,2236.07,1414.21,3162.28,1414.21,32.844,0.156
2623,2000,1000,2236.07,2000,44.842,0.168
2624,2236.07,0,1414.21,2000,49.612,0.175
2625,10198,3605.55,34000,1000,54.248,0.037
2626,10049.9,3162.28,33000,0,54.348,0.051
2627,10000,3000,32000,0,25.587,0.05
2628,10049.9,3000,31000,1000,29.261,0.035
2629,10198,2000,30000,2000,28.546,0.04
2630,10440.3,1000,29000,3000,27.517,0.032
2631,10770.3,0,28000,4000,28.333,0.038
2632,10000,1000,27000,5000,24.785,0.032
2633,9219.54,2000,26000,6000,42.635,0.033
2634,8485.28,3000,25000,7000,69.323,0.041
2635,7810.25,3162.28,24000,6000,28.406,0.049
2636,7211.1,2828.43,23000,5000,27.86,0.033
2637,6708.2,2236.07,22000,4000,30.854,0.043
2638,6324.56,1414.21,21000,3000,21.621,0.058
2639,6082.76,1000,20000,2000,8.327,0.069
2640,6000,1000,19000,1000,11.203,0.091
2641,6082.76,0,18000,0,6.796,0.091
2642,5099.02,0,17000,0,5.89,0.095
2643,4123.11,1000,16000,1000,11.212,0.105
2644,3162.28,0,15000,1414.21,36.94,0.104
2645,2236.07,0,14000,1000,7.9,0.108
2646,1414.21,1000,13000,0,10.986,0.131
2647,1000,1414.21,12000,1000,4.566,0.132
2648,1414.21,1414.21,11000,0,13.241,0.133
2649,2236.07,1000,10000,0,12.055,0.147
2650,3162.28,0,9000,0,9.517,0.146
2651,4123.11,1000,8000,0,11.174,0.148
2652,5099.02,2000,7000,1000,14.698,0.146
2653,4123.11,2828.43,6000,1000,110.366,0.14
2654,3162.28,2236.07,5000,1000,25.346,0.147
2655,2236.07,2000,4000,1414.21,22.048,0.149
2656,1414.21,1000,3000,2236.07,28.646,0.14
2657,1000,0,2000,2828.43,45.841,0.135
2658,1414.21,1000,1000,3000,34.137,0.165
2659,9219.54,2828.43,34014.7,0,73.452,0.044
2660,9055.38,2236.07,33015.1,1000,81.754,0.051
2661,9000,2000,32015.6,1000,48.006,0.057
2662,9055.38,2236.07,31016.1,1414.21,35.383,0.043
2663,9219.54,2236.07,30016.7,2236.07,24.192,0.042
2664,9486.83,1414.21,29017.2,3162.28,32.988,0.037
2665,9848.86,1000,28017.9,4123.11,25.037,0.041
2666,9433.98,1414.21,27018.5,5000,22.041,0.038
2667,8602.33,2236.07,26019.2,5830.95,25.872,0.032
2668,7810.25,2828.43,25020,6708.2,61.807,0.035
2669,7071.07,2236.07,24020.8,5830.95,27.82,0.042
2670,6403.12,2000,23021.7,5000,26.067,0.047
2671,5830.95,2236.07,22022.7,4000,27.426,0.057
2672,5385.17,2000,21023.8,3000,28.182,0.067
2673,5099.02,1000,20025,2000,19.683,0.066
2674,5000,0,19026.3,1000,28.994,0.101
2675,5099.02,1000,18027.8,0,3.836,0.092
2676,5000,0,17029.4,0,9.917,0.107
2677,4000,1000,16031.2,1000,37.403,0.109
2678,3000,1000,15033.3,1414.21,16.075,0.091
2679,2000,1000,14035.7,1000,9.452,0.122
2680,1000,1414.21,13038.4,0,32.53,0.129
2681,0,2000,12041.6,0,5.302,0.118
2682,1000,1000,11045.4,0,5.29,0.146
2683,2000,0,10049.9,0,5.373,0.122
2684,3000,1000,9055.38,0,15.826,0.169
2685,4000,1414.21,8062.26,0,21.185,0.147
2686,5000,2236.07,7071.07,1000,31.901,0.137
2687,4000,3162.28,6082.76,2000,28.886,0.134
2688,3000,3162.28,5099.02,2000,23.103,0.1
2689,2000,2236.07,4123.11,2236.07,35.304,0.106
2690,1000,1414.21,3162.28,2828.43,41.071,0.115
2691,0,1000,2236.07,3605.55,22.719,0.14
2692,1000,1414.21,1414.21,4000,7.268,0.142
2693,2000,2000,1000,4123.11,7.017,0.131
2694,8246.21,2236.07,34058.8,0,49.136,0.046
2695,8062.26,1414.21,33060.6,0,38.182,0.05
2696,8000,1000,32062.4,1000,49.691,0.043
2697,8062.26,1414.21,31064.4,2000,63.527,0.039
2698,8246.21,2236.07,30066.6,2236.07,31.853,0.039
2699,8544,2236.07,29068.9,2828.43,42.798,0.05
2700,8944.27,2000,28071.3,3605.55,37.972,0.04
2701,8944.27,2236.07,27074,4472.14,25.334,0.035
2702,8062.26,2828.43,26076.8,5385.17,25.827,0.031
2703,7211.1,2236.07,25079.9,6324.56,55.204,0.022
2704,6403.12,1414.21,24083.2,5385.17,27.443,0.03
2705,5656.85,1000,23086.8,4472.14,55,0.048
2706,5000,1414.21,22090.7,3605.55,39.335,0.059
2707,4472.14,2236.07,21095,2828.43,17.019,0.04
2708,4123.11,1414.21,20099.8,2000,19.707,0.06
2709,4000,1000,19105,1000,23.016,0.08
2710,4123.11,1414.21,18110.8,0,28.699,0.095
2711,4472.14,1000,17117.2,1000,16.004,0.103
2712,4123.11,1414.21,16124.5,1414.21,38.216,0.097
2713,3162.28,2000,15132.7,1000,24.219,0.09
2714,2236.07,2000,14142.1,0,24.808,0.118
2715,1414.21,2236.07,13152.9,0,41.446,0.111
2716,1000,2000,12165.5,1000,19.456,0.131
2717,1414.21,1000,11180.3,1000,4.723,0.131
2718,2236.07,0,10198,0,10.132,0.133
2719,3162.28,0,9219.54,0,26.518,0.142
2720,4123.11,1000,8246.21,1000,53.888,0.121
2721,5099.02,2000,7280.11,1414.21,47.046,0.115
2722,4123.11,2828.43,6324.56,2236.07,31.716,0.117
2723,3162.28,3605.55,5385.17,3000,17.683,0.097
2724,2236.07,2828.43,4472.14,3162.28,44.257,0.091
2725,1414.21,2236.07,3605.55,3605.55,20.274,0.104
2726,1000,2000,2828.43,4242.64,18.537,0.151
2727,1414.21,1414.21,2236.07,5000,29.541,0.167
2728,2236.07,1000,2000,5099.02,19.536,0.169
2729,7280.11,2000,34132.1,0,31.266,0.049
2730,7071.07,1000,33136.1,0,56.926,0.053
2731,7000,0,32140.3,1000,37.84,0.054
2732,7071.07,1000,31144.8,1000,34.876,0.049
2733,7280.11,2000,30149.6,1414.21,29.119,0.041
2734,7615.77,3000,29154.8,2236.07,30.025,0.042
2735,8062.26,3000,28160.3,3162.28,36.019,0.042
2736,8544,3162.28,27166.2,4123.11,30.654,0.031
2737,7615.77,3000,26172.5,5000,21.144,0.033
2738,6708.2,2000,25179.4,5830.95,50.15,0.034
2739,5830.95,1000,24186.8,5099.02,62.121,0.023
2740,5000,0,23194.8,4123.11,41.404,0.025
2741,4242.64,1000,22203.6,3162.28,25.785,0.027
2742,3605.55,2000,21213.2,2236.07,41.715,0.049
2743,3162.28,1000,20223.7,1414.21,22.607,0.055
2744,3000,0,19235.4,1000,23.616,0.056
2745,3162.28,1000,18248.3,0,26.144,0.089
2746,3605.55,2000,17262.7,1000,14.699,0.091
2747,4242.64,2236.07,16278.8,2000,16.803,0.081
2748,3605.55,2236.07,15297.1,1000,20.611,0.102
2749,2828.43,2000,14317.8,0,47.163,0.113
2750,2236.07,2236.07,13341.7,0,31.859,0.094
2751,2000,2000,12369.3,1000,36.357,0.098
2752,2236.07,1414.21,11401.8,1414.21,14.691,0.124
2753,2828.43,1000,10440.3,1000,29.664,0.127
2754,3605.55,1000,9486.83,1000,30.731,0.121
2755,4472.14,1000,8544,1414.21,42.512,0.111
2756,5385.17,1414.21,7615.77,2236.07,29.853,0.073
2757,4472.14,2236.07,6708.2,2828.43,44.667,0.089
2758,3605.55,3000,5830.95,3605.55,26.451,0.091
2759,2828.43,3162.28,5000,4123.11,94.922,0.088
2760,2236.07,3000,4242.64,4472.14,49.754,0.108
2761,2000,2000,3605.55,5000,30.755,0.124
2762,2236.07,1000,3162.28,5656.85,28.443,0.152
2763,2828.43,0,3000,6082.76,51.189,0.188
2764,6082.76,1414.21,33241.5,0,61.918,0.057
2765,6000,1000,32249,0,76.824,0.054
2766,6082.76,1414.21,31257,0,29.323,0.047
2767,6324.56,2236.07,30265.5,1000,20.353,0.046
2768,6708.2,3162.28,29274.6,2000,34.896,0.046
2769,7211.1,4000,28284.3,2828.43,30.146,0.048
2770,7810.25,4123.11,27294.7,3605.55,34.305,0.031
2771,7280.11,3162.28,26305.9,4472.14,45.658,0.032
2772,6324.56,2236.07,25318,5385.17,40.493,0.024
2773,5385.17,1414.21,24331.1,5000,35.617,0.029
2774,4472.14,1000,23345.2,4000,50.321,0.025
2775,3605.55,1414.21,22360.7,3000,45.521,0.041
2776,2828.43,1414.21,21377.6,2000,38.269,0.043
2777,2236.07,1000,20396.1,1000,13.27,0.059
2778,2000,1000,19416.5,0,7.902,0.061
2779,2236.07,1414.21,18439.1,0,23.573,0.087
2780,2828.43,2236.07,17464.2,1000,16.703,0.102
2781,3605.55,2000,16492.4,2000,20.25,0.083
2782,4242.64,1414.21,15524.2,1000,27.33,0.101
2783,3605.55,1000,14560.2,0,40.935,0.101
2784,3162.28,1414.21,13601.5,0,77.553,0.102
2785,3000,1000,12649.1,1000,24.611,0.1
2786,3162.28,1414.21,11704.7,2000,32.133,0.105
2787,3605.55,1000,10770.3,2000,44.094,0.102
2788,4242.64,0,9848.86,2000,41.605,0.101
2789,5000,0,8944.27,2236.07,36.769,0.103
2790,5830.95,1000,8062.26,2828.43,31.01,0.097
2791,5000,2000,7211.1,3605.55,38.078,0.085
2792,4242.64,2000,6403.12,4242.64,48.134,0.094
2793,3605.55,2236.07,5656.85,5000,52.515,0.088
2794,3162.28,2828.43,5000,5385.17,52.43,0.1
2795,3000,2236.07,4472.14,5830.95,50.099,0.122
2796,3162.28,1414.21,4123.11,6403.12,40.284,0.145
2797,5099.02,2236.07,31400.6,0,40.679,0.044
2798,5385.17,2828.43,30413.8,1000,33.317,0.05
2799,5830.95,3605.55,29427.9,1414.21,21.419,0.054
2800,6403.12,4472.14,28442.9,2236.07,41.278,0.045
2801,7071.07,4472.14,27459.1,3162.28,33.274,0.027
2802,7071.07,3605.55,26476.4,4123.11,35.259,0.028
